  -5.67499113       1.03114191E-14   8.35416949E-16   6.32514574E-17   2.97793654E-19   5.31626841E-29   6.63073700E-31   7.67288803E-33   8.28849432E-37
  -5.64999104       1.36860475E-14   1.11923207E-15   8.55201654E-17   4.09885442E-19   9.36539468E-29   1.18458948E-30   1.38958141E-32   1.54091891E-36
  -5.62499094       1.81424140E-14   1.49761164E-15   1.15487066E-16   5.63489185E-19   1.64573579E-28   2.11107313E-30   2.51046038E-32   2.85794288E-36
  -5.59999084       2.40198063E-14   2.00142938E-15   1.55763244E-16   7.73721067E-19   2.88475561E-28   3.75291373E-30   4.52444661E-32   5.28806221E-36
  -5.57499075       3.17614689E-14   2.67142672E-15   2.09827968E-16   1.06110977E-18   5.04395419E-28   6.65521944E-30   8.13432452E-32   9.76134555E-36
  -5.54999065       4.19458542E-14   3.56129920E-15   2.82312005E-16   1.45348931E-18   8.79727339E-28   1.17729607E-29   1.45888382E-31   1.79760063E-35
  -5.52499056       5.53267251E-14   4.74171543E-15   3.79368984E-16   1.98856370E-18   1.53052324E-27   2.07748829E-29   2.61014242E-31   3.30252957E-35
  -5.49999046       7.28848880E-14   6.30558177E-15   5.09169028E-16   2.71733463E-18   2.65610333E-27   3.65696992E-29   4.65855652E-31   6.05300038E-35
  -5.47499037       9.58953240E-14   8.37484514E-15   6.82540896E-16   3.70871184E-18   4.59795668E-27   6.42144405E-29   8.29435021E-31   1.10678923E-34
  -5.44999027       1.26012604E-13   1.11093995E-14   9.13824036E-16   5.05566917E-18   7.93958765E-27   1.12479653E-28   1.47318557E-30   2.01897032E-34
  -5.42499018       1.65381895E-13   1.47186137E-14   1.22197907E-15   6.88353153E-18   1.36755848E-26   1.96537058E-28   2.61021436E-30   3.67421675E-34
  -5.39999008       2.16780072E-13   1.94762317E-14   1.63204455E-15   9.36094491E-18   2.34967998E-26   3.42566315E-28   4.61358662E-30   6.67068983E-34
  -5.37498999       2.83796722E-13   2.57398015E-14   2.17704366E-15   1.27146312E-17   4.02702892E-26   5.95627587E-28   8.13477976E-30   1.20822498E-33
  -5.34998989       3.71067407E-13   3.39756638E-14   2.90047544E-15   1.72490484E-17   6.88455121E-26   1.03307999E-27   1.43086093E-29   2.18321315E-33
  -5.32498980       4.84569036E-13   4.47912276E-14   3.85956238E-15   2.33723621E-17   1.17403592E-25   1.78740551E-27   2.51068832E-29   3.93564215E-33
  -5.29998970       6.31997221E-13   5.89766408E-14   5.12948880E-15   3.16312807E-17   1.99710233E-25   3.08491106E-27   4.39473530E-29   7.07791891E-33
  -5.27498960       8.23250593E-13   7.75584634E-14   6.80890272E-15   4.27569923E-17   3.38870782E-25   5.31118053E-27   7.67391120E-29   1.26989272E-32
  -5.24998951       1.07104169E-12   1.01868661E-13   9.02708423E-15   5.77264137E-17   5.73565184E-25   9.12157091E-27   1.33673477E-28   2.27300464E-32
  -5.22498941       1.39167334E-12   1.33633190E-13   1.19532248E-14   7.78427580E-17   9.68377445E-25   1.56270942E-26   2.32283377E-28   4.05887267E-32
  -5.19998932       1.80603297E-12   1.75085830E-13   1.58084842E-14   1.04842668E-16   1.63087762E-24   2.67064669E-26   4.02657423E-28   7.23073141E-32
  -5.17498922       2.34083412E-12   2.29113061E-13   2.08815136E-14   1.41037471E-16   2.73975238E-24   4.55285771E-26   6.96303408E-28   1.28508381E-31
  -5.14998913       3.03021215E-12   2.99440404E-13   2.75487200E-14   1.89499429E-16   4.59109316E-24   7.74251571E-26   1.20117342E-27   2.27851712E-31
  -5.12498903       3.91771511E-12   3.90870713E-13   3.63001120E-14   2.54306793E-16   7.67424636E-24   1.31343997E-25   2.06708405E-27   4.03037704E-31
